微博内容,点赞数,情感类别,情感得分,主题_0,主题_1,主题_2,主题_3,主题_4,主题_5,主题_6,主题_7,主题_8,主题_9,关键词_今天,关键词_亿元,关键词_智能,关键词_增长,关键词_科技,关键词_测试,关键词_出租车,关键词_出行,关键词_市场,关键词_不止,关键词_第一次,关键词_robotaxi,关键词_ai,关键词_自动,关键词_看到,关键词_已经,关键词_可以,关键词_真的,关键词_全球,关键词_体验,情感得分加权
①核聚变-不靠普签署了一系列有关核能令，计划在2030年前启动10座大型核电站建设；（尚纬股份、雪人股份、融发核电、哈焊华通、百利电气、合锻智能等）②并购重组-证监会发布《关于修改〈上市公司重大资产重组管理办法〉的决定》，鼓励私募基金参与上市公司并购重组。（慧博运通、富,1.0,正面,0.7876677513122559,0.0,0.0,0.9902825355529785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7876677513122559
股票超话近日，百度创始人李彦宏在百度2025年一季度财报电话会上透露，百度旗下自动驾驶出行平台萝卜快跑现已覆盖全球15座城市，部署超1000辆无人车。此外马斯克表示，特斯拉将于6月底在美国得州奥斯汀推出自动驾驶出租车（Robotaxi）服务。通达电气，云内动力，中邮科技。股市热点题材,3.0,正面,0.8456991314888,0.0,0.0,0.0,0.0,0.9907383918762207,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,2.5370973944664
近日百度发布2025年一季度财报，看上去还不错的数据背后，百度作为第一曲线且作为主要收入来源的搜索业务其实正面临生死挑战。作为利润支柱的在线广告收入连续季度下滑，在2024年二季度开始转跌，四季度跌幅一度高达7%。2025年一季度，这部分收入继续同比下滑6%至160亿元。值得注意的是，百度在业,2.0,正面,0.9085867404937744,0.56349725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4291677474975586,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8171734809875488
随记1-母亲节＆ONEyear🎁儿童节🎁太健康了2-体验萝卜快跑💨吓人，不适合有人有车的街3-18省博打卡，可惜时间来不及看编钟表演，还有勾践剑排长队，遂放弃。2武汉·湖北省博物馆,1.0,正面,0.7244513630867004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9823678135871887,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7244513630867004
周一舆情热度①自主可控-荷兰继续对中国限制出口光刻设备，国产替代迫在眉睫；中科曙光与海光信息整体吸收合并，打造高端芯片；（慧博运通、富乐德、旗天科技、麦克奥迪、湘邮科技、中科信息等）③核聚变-不靠普签署了一系列有关核能令，计划在2030年前启动10座大型核电站建设；（尚纬股份、雪人,2.0,正面,0.7377912402153015,0.0,0.0,0.9913723468780518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.475582480430603
总营收325亿元萝卜快跑全球出行服务次数超1100万,1.0,正面,0.6007808446884155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95124351978302,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.6007808446884155
庆幸自己没有执着于和syt一起回上海而是好好玩了半天在萝卜快跑上放着早点早点去过早耳机里顺序播放敏感小孩在东湖骑行坐滑道最后洗了个头回上海咯只是我想递给你的东西又不知何时才有机会了,3.0,正面,0.7503198981285095,0.0,0.9851241111755371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2509596943855286
我也是成了老古董萝卜快跑首次体验get,3.0,正面,0.6826374530792236,0.010315581,0.0,0.0,0.0,0.915170431137085,0.0,0.010468561202287674,0.012094642035663128,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.047912359237671
"周末舆情热度1，自主可控/PSPI-荷兰继续对中国限制出口光刻设备，国产替代迫在眉睫,PSPI因AI应用引发需求暴增断供;（自主可控/慧博运通、美利信、东土科技、沃特股份、格尔软件、北方华创等；PSPI/阳谷华泰、国风新材、鼎龙股份、强力新材、八亿时空、万润股份等）2，并购重组-证监会发布《关于",1.0,正面,0.6800026297569275,0.0,0.0,0.9915313124656677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6800026297569275
萝卜快跑看到了紫色百合，好看哈哈,4.0,正面,0.9744848012924194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9309626221656799,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.8979392051696777
活捉一只萝卜快跑2东莞,7.0,正面,0.8299919366836548,0.012599008,0.010573425330221653,0.01214213203638792,0.0,0.010767489671707153,0.0,0.012785854749381542,0.9003971219062805,0.011624431237578392,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8099435567855835
2.5个月找到新疗法，填补人类盲区3）报道称OpenAI升级Operator智能体，所使用的AI模型从4o升,8.0,正面,0.9882867932319641,0.0,0.0,0.0,0.9695189595222473,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.906294345855713
萝卜快跑大战武汉电动车,7.0,正面,0.8058400750160217,0.012598321,0.010572847910225391,0.012141468934714794,0.0,0.010766902007162571,0.0,0.01278515625745058,0.9004025459289551,0.011623796075582504,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.640880525112152
a股无人驾驶无人驾驶/特斯拉-百度旗下自动驾驶出行平台萝卜快跑现已覆盖全球15座城市，马斯克表示，特斯拉将于6月底在美国得州奥斯汀推出自动驾驶出租车（Robotaxi）服务；（宜通世纪、美利信、同星科技、悦达投资、万安科技、沃特股份、德迈仕等）,7.0,正面,0.8929327726364136,0.0,0.0,0.19754239916801453,0.0,0.3930532932281494,0.0,0.20499268174171448,0.0,0.19674593210220337,0.0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,6.250529408454895
有机会我也试一下萝卜快跑刚刚在路上也看到了，无人驾驶好像还便宜些,1.0,正面,0.9705519080162048,0.9516992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9705519080162048
被萝卜快跑困住的🚗🚗2成都·成都世茂广场,1.0,正面,0.6447318196296692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9309650659561157,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6447318196296692
中国无人驾驶，如何成为科技出海“新样本”？O中国无人驾驶，如何成为科技出海“新样本”？去年至今，无人驾驶领域热闹非常，更多玩家涌入，行业新一轮“跑马圈地”加速。去年10月，特斯拉发布无人驾驶Cyberab，并在近日通过社交媒体暗示，其无人驾驶出租车服务或将于今年6月1日在美国得克萨斯州奥斯汀上线；Waymo也宣,1.0,正面,0.9160053133964539,0.0,0.0,0.0,0.0,0.0,0.0,0.9903441071510315,0.0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9160053133964539
百度模型研发重点在有实际应用价值的领域，不必每个方向都领先据澎湃新闻报道，在第一季度财报电话会上，百度创始人李彦宏称，百度从战略角度考虑，把模型研发重点放在有实际应用价值的领域。李彦宏称，“过去几个月，基础模型迭代速度出现加快趋势，有一点始终是明确的，基础模型的真正价值,1197.0,正面,0.9241395592689514,0.0,0.0,0.0,0.0,0.9907373785972595,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1106.1950524449348
萝卜快跑真.无人驾驶,3.0,负面,0.523094892501831,0.02260774,0.018973015248775482,0.021787913516163826,0.017326289787888527,0.019321246072649956,0.01776956394314766,0.02294301614165306,0.821272075176239,0.020858947187662125,0.017140235751867294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5692846775054932
摩天轮与萝卜快跑合影啦小郭第一次看到萝卜快跑，哈哈哈，开了眼了,3.0,正面,0.9002962112426758,0.9388497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2.7008886337280273
10%的新车在2030年就会有L4的能力，那时候DeepSeek时刻就来临了。理由还是因为无人驾驶安全性显著超越人类驾驶。第一，看数据。Waymo和百度萝卜快跑无人车在复杂城市路况下的平均事故率，仅为人类驾驶的1/14，且随着端到端大模型技术的应用，这一差距有望进一步拉大。第二，AI引入会,25.0,正面,0.9570246338844299,0.0,0.0,0.0,0.0,0.0,0.9898568391799927,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23.92561584711075
waymo的现在的问题卡在当前这套技术路线强依赖高精地图大面积范化不了，运营这么多年才1000多个车。萝卜快跑，pony都面临类似问题，强依赖高精地图，泛化难，车都不多。看看Teslarobotaxi在今年年底部署车辆超越它们。,2.0,正面,0.7148751020431519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9865536093711853,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.4297502040863037
武汉偶遇“无人出租”，纳米06该如何应对？闫闯说车,113.0,正面,0.7194601893424988,0.0,0.0,0.0,0.0,0.0,0.9551373720169067,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.29900139570236
离开北京还有谁会用双开门冰箱一般宽阔的非机动车道来宠我。偌大的武汉只有萝卜快跑会礼让我。鄂人真正做到了心中有路，路就在前方。,7.0,正面,0.7249159216880798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32336685061454773,0.0,0.6557912826538086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.074411451816559
笑死了刚下车旁边一个苕萝卜快跑要被后面司机鸣笛骂死了,1.0,负面,0.9234899878501892,0.0,0.0,0.0,0.0,0.0,0.9372345209121704,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9234899878501892
【2025年Q1总营收325亿元，同比增长7%】百度发布2025年第一季度财报，总营收325亿元，其中核心营收255亿元，同比增长7%。核心净利润同比增长48%至76.3亿元，智能云业务表现强劲，同比增长42%。百度App月活用户达7.24亿，同比增长7%。萝卜快跑无人驾驶服务全球累计提供超1100万次出行服务，一季度同比增,27.0,正面,0.9188375473022461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.992070734500885,0.0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,24.808613777160645
武汉🧩part3喜欢有茶颜的地方空轨是真有点牛逼没坐上萝卜快跑小小遗憾没约上湖北省博物馆大大遗憾,3.0,正面,0.8922847509384155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9690086841583252,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6768542528152466
正积极与网约车平台洽谈》O萝卜快跑已覆盖15个城市，李彦宏：正积极与网约车平台洽谈,1.0,正面,0.7259680032730103,0.0,0.0,0.6383167505264282,0.0,0.3311232328414917,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7259680032730103
一卷规模，二卷出海。。。刚上台阶就做好卷的准备。😎没有司机的萝卜快跑正悄悄1天跑完1.5万单生意→O网页链接@新浪财经,1.0,正面,0.6343969702720642,0.0,0.0,0.0,0.0,0.0,0.0,0.5458425283432007,0.4350402057170868,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6343969702720642
"总有四个字的坑毁了你的一生。第五人格，明日方舟，逆转裁判，细胞神曲，脑叶公司，农夫果园，排球少年，蓝色监狱，咒术回战，宝石之国，文豪野犬，鬼灭之刃，盗墓笔记，全职高手，弹丸论破，诡秘之主，家庭教师，全职猎人，火影忍者，极恶老大，地狱客栈，黑塔利亚，边狱公司，myt,灌篮高手，网球王",1.0,正面,0.9355821013450623,0.0,0.0,0.0,0.0,0.0,0.0,0.9905398488044739,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9355821013450623
带着微博去旅行超话感受武汉萝卜快跑无人驾驶出租车🚕看的到里面方向盘在动，看到👀有人过马路也会停下，有其他车靠近会按喇叭提示🔔感觉不错，哈哈以后出租滴滴司机都要失业了萝卜知道不能闯红灯，可以放闯红灯歌给你听武汉萝卜快跑,2.0,正面,0.8791599273681641,0.5587371,0.0,0.0,0.0,0.0,0.0,0.0,0.43019920587539673,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1.7583198547363281
体验交通出行的一天空轨列车坐了轮渡坐了萝卜快跑坐了（确实是个笨萝卜）,7.0,负面,0.7063931822776794,0.0,0.0,0.9514815211296082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.944752275943756
新的萝卜快跑绝了……体验感接近满分还是扣一分吧在车外输入手机尾号多少有点蠢触摸屏也没那么好用不如小马智行的方便,10.0,正面,0.9929250478744507,0.97644705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.929250478744507
几乎同一时间，中国头部Robotaxi玩家纷纷公布了最新进展。小马智行宣布进入量产元年，将在年底部署1000辆车，其Robotaxi业务的乘客订单车费已暴涨800%。文远知行的Robotaxi车队，已进入3大洲10城，数量超过1200辆，刚获得了Uber的1亿美元追加投资，达成目前行业内最大规模的Robotaxi合作计划。而,1.0,正面,0.905509352684021,0.0,0.0,0.0,0.0,0.0,0.0,0.5290350914001465,0.1707466095685959,0.2932158410549164,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.905509352684021
智慧观察【华为“智驾突围”与百度“无人领航”，中国自动驾驶双雄的路径抉择与未来博弈】华为与百度的技术路线与市场策略，本质上是中国自动驾驶产业两种发展模式的缩影。华为通过“技术平权”重塑汽车产业价值链，百度则以“场景革命”重构出行服务生态。两者在L4级无人驾驶赛道的博弈，将决定中,1.0,正面,0.9548488855361938,0.0,0.0,0.13382147252559662,0.0,0.8580003976821899,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.9548488855361938
已部署超1000辆无人驾驶车辆萝卜快跑全球应用规模有望加速增长】在最近举行的第一季度财报电话会上，百度创始人李彦宏强调了公司在模型研发方面的战略重点。他表示，百度将主要关注那些具有实际应用价值的领域，而不是盲目追求在所有方向上领先。李彦宏指出，尽管近年来基础模型的,25.0,正面,0.9189826846122742,0.0,0.0,0.37644538283348083,0.0,0.5588911175727844,0.0,0.0,0.0,0.057230088859796524,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22.974567115306854
《百度AI战略提速首季赚77亿千辆萝卜快跑奔向全球15城》O百度AI战略提速首季赚77亿千辆萝卜快跑奔向全球15城,34.0,正面,0.9318632483482361,0.0,0.0,0.0,0.0,0.9771950840950012,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,31.683350443840027
总营收324.52亿元，同比增长3%，智能云增速达42%，萝卜快跑无人车全球部署超1000辆。2.小米玄戒O1芯片发布：雷军宣布自研3nm手机SoC，性能对标骁龙8Gen3，小米15SPro等新品同步亮相。3.SpaeX投资越南15亿美元：,130.0,正面,0.9780853986740112,0.0,0.0,0.0,0.5782386064529419,0.0,0.0,0.0,0.0,0.41112107038497925,0.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,127.15110182762146
津报早评【中、高考临近！考生们“AI提分”了吗？】最近，天津无人驾驶公交车的上路试运行，更是标志着自动驾驶技术在城市公共交通领域迈出了重要一步。5月16日，达到L4级自动驾驶标准的天津公交智能驾驶车辆启动载人试运行。每日8时到15时30分，乘客只需通过“天津公交App”进行免费预约，就能亲,1.0,正面,0.7510735988616943,0.0,0.0,0.9908595085144043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.7510735988616943
特斯拉、Waymo、萝卜快跑激战万亿市场》ORobotaxi大爆发：特斯拉、Waymo、萝卜快跑激战万亿市场,1.0,正面,0.9024811387062073,0.0,0.9677078723907471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.9024811387062073
看到了武汉的萝卜快跑了哈哈哈哈哈，好搞笑的感觉2武汉,1.0,正面,0.860783040523529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9471848011016846,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.860783040523529
萝卜快跑第一次体验完成，很稳,3.0,正面,0.98869389295578,0.91667676,0.0,0.0,0.0,0.0,0.0,0.010467713698744774,0.012093639932572842,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2.96608167886734
广东也有萝卜快跑了,2.0,负面,0.5485319495201111,0.022610541,0.01897536963224411,0.02179061621427536,0.8120683431625366,0.019323643296957016,0.0177717674523592,0.022945858538150787,0.02650998719036579,0.020861534401774406,0.017142361029982567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0970638990402222
萝卜快跑初体验稳！,1.0,正面,0.9608331918716431,0.022608276,0.018973471596837044,0.02178843691945076,0.017326705157756805,0.019321709871292114,0.017769988626241684,0.022943561896681786,0.8212677836418152,0.02085944637656212,0.017140647396445274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9608331918716431
福特将允许日产汽车用美国电池工厂产能，特斯拉6月底在得州推出自动驾驶出租车特斯拉CEO埃隆·马斯克日前确认该公司将于6月底在得州奥斯汀市的街道上推出自动驾驶出租车。不过，特斯拉全自动驾驶系统FSD的安全性问题目前正面临美国监管机构的调查。马斯克称，特斯拉一开始将在奥斯汀部分区域投放,1.0,正面,0.8897696137428284,0.0,0.0,0.0,0.0,0.0,0.0,0.9907342195510864,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8897696137428284
决心在全球实现“规模化落地”】2025世界新能源汽车大会（WNEVC）阿联酋专场在阿布扎比市中心盛大开幕，百度智能驾驶事业群欧洲及中东地区总经理张亮在大会上发表主题演讲，表示萝卜快跑全球战略的核心目标是实现规模化落地。张亮提到，在阿联酋市场，萝卜快跑将与本地合作,2.0,正面,0.7887933254241943,0.0,0.0,0.0,0.989376425743103,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.5775866508483887
Robotaxi/Robovan催化不断，L4有望成为领先落地的职业化Agent！首先，自去年萝卜快跑出圈以来，我持续关注这一赛道。小马智行、文远知行等企业相继上市，今年6月特斯拉奥斯汀工厂也将发布相关产品。值得关注的是，ARKInvest在年初报告中已将无人配送赛道列为2025年12大最具潜力领域之一。,169.0,正面,0.9659525156021118,0.0,0.4959300458431244,0.0,0.0,0.13047750294208527,0.0,0.3662721514701843,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,163.2459751367569
决心在全球实现“规模化落地”》O萝卜快跑张亮：决心在全球实现“规模化落地”,1.0,正面,0.9349389672279358,0.0,0.0,0.0,0.96221923828125,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9349389672279358
安全始终是首要任务，目标是规模化落地》O萝卜快跑海外最新发声：安全始终是首要任务，目标是规模化落地,1.0,正面,0.9250807166099548,0.0,0.0,0.0,0.0,0.0,0.0,0.9722205400466919,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9250807166099548
1月份来武汉，二环上还打不到萝卜快跑，这次已经在二环上看到测试车了，虽慢但到2025旅行武汉萝卜快跑2武汉·马房山,1.0,正面,0.7438772916793823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9743185639381409,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.7438772916793823
百度总营收325亿超预期，百度的成绩单该咋看？首先，百度在2025年第一季度取得的总营收325亿元、核心营收255亿元的成绩，超出了市场预期，并且实现了同比7%的增长。这表明尽管面临激烈的市场竞争和技术变革的压力，百度依然能够通过其核心业务实现稳健的增长。特别是百度核心净利润同比增长48%至76.3,1.0,正面,0.8133174777030945,0.0,0.0,0.0,0.0,0.0,0.0,0.27363306283950806,0.0,0.7187731266021729,0.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8133174777030945
